Wavelength Flux
3.669509521000000052e-01 1.274800001617362039e-14
3.672258300999999836e-01 1.178499978811073379e-14
3.675007080000000093e-01 1.096999993285569658e-14
3.677756104000000081e-01 1.119999987122134028e-14
3.680504883000000338e-01 1.033200031742365424e-14
3.683253905999999689e-01 1.194699992147080225e-14
3.686002686000000028e-01 1.178999982359837592e-14
3.688751708999999934e-01 1.102500032321976006e-14
3.691500488000000191e-01 1.318900009686504657e-14
3.694249511999999624e-01 1.375099968110469681e-14
3.696998535000000086e-01 1.354400007538879638e-14
3.699747314000000342e-01 1.404499973489898093e-14
3.702496337999999776e-01 1.253699987384783790e-14
3.705245360999999682e-01 1.082799994144619665e-14
3.707994141000000021e-01 9.859499928456787882e-15
3.710743163999999927e-01 1.137700011104433515e-14
3.713492187999999916e-01 1.283799980791823156e-14
3.716241210999999822e-01 1.368499972088758898e-14
3.718990233999999728e-01 8.968699941784910590e-15
3.721739258000000272e-01 6.706999999871524065e-15
3.724488281000000178e-01 1.032999962560223958e-14
3.727237060999999962e-01 1.079099984824423430e-14
3.729986083999999869e-01 1.089599974645177188e-14
3.732735106999999775e-01 7.668100333033719268e-15
3.735484131000000319e-01 7.027499902937132600e-15
3.738233397999999874e-01 7.146400035325586875e-15
3.740982421999999863e-01 9.935999709088060017e-15
3.743731444999999769e-01 9.745199608488398085e-15
3.746480469000000313e-01 6.438700196246356297e-15
3.749229491999999664e-01 7.478499631087369426e-15
3.751978516000000208e-01 1.057700036225222434e-14
3.754727539000000114e-01 1.345100009294501048e-14
3.757476806999999752e-01 1.330400006604786842e-14
3.760225829999999658e-01 1.331200029223468528e-14
3.762974854000000202e-01 1.321100008360408251e-14
3.765723877000000108e-01 1.335499991980204984e-14
3.768473144999999747e-01 1.438000041850510946e-14
3.771222167999999653e-01 1.611800021792189619e-14
3.773971191000000114e-01 1.660800030757903639e-14
3.776720459000000307e-01 1.587999920633648837e-14
3.779469482000000213e-01 1.632800001433697135e-14
3.782218749999999852e-01 1.656400033410096451e-14
3.784967772999999758e-01 1.593599994261125918e-14
3.787717040999999951e-01 1.509099987443036917e-14
3.790466064000000412e-01 1.516700075265570852e-14
3.793215332000000051e-01 1.560400029673725264e-14
3.795964354999999957e-01 1.569699943214809129e-14
3.798713623000000150e-01 1.587500001788179349e-14
3.801462646000000056e-01 1.428800078197203088e-14
3.804211914000000250e-01 1.680000065386495767e-14
3.806961181999999888e-01 1.618299983222829669e-14
3.809710204999999794e-01 1.605499960137101584e-14
3.812459472999999988e-01 1.560100010603807791e-14
3.815208740000000098e-01 1.437000034752982519e-14
3.817957764000000087e-01 1.320900023881561511e-14
3.820707030999999643e-01 1.140999966763641543e-14
3.823456298999999836e-01 1.058200039773986648e-14
3.826205565999999947e-01 1.021900019302929979e-14
3.828954589999999936e-01 1.194899976625926966e-14
3.831703857000000046e-01 1.332700039869761169e-14
3.834453125000000240e-01 1.429099927860531111e-14
3.837202392999999878e-01 1.538899961780158809e-14
3.839951659999999989e-01 1.450100076908628077e-14
3.842700683999999978e-01 1.488899945716916362e-14
3.845449951000000088e-01 1.638999943794419711e-14
3.848199219000000282e-01 1.628700023155807419e-14
3.850948485999999837e-01 1.479099943923773558e-14
3.853697754000000031e-01 1.503799932885477308e-14
3.856447021000000142e-01 1.227499987776787399e-14
3.859196288999999780e-01 9.921100399545856874e-15
3.861945556999999973e-01 1.063500009628251530e-14
3.864694824000000084e-01 1.451200033893932512e-14
3.867444092000000277e-01 1.553900068243085214e-14
3.870193358999999833e-01 1.674099972689101212e-14
3.872942627000000027e-01 1.620500066600027989e-14
3.875691894999999665e-01 1.355999968072948286e-14
3.878441162000000331e-01 1.359999996463061994e-14
3.881190429999999969e-01 1.451900021921543465e-14
3.883939696999999525e-01 1.551499915683745429e-14
3.886688964999999718e-01 1.317799967997905497e-14
3.889438231999999829e-01 1.488100007801529401e-14
3.892187500000000022e-01 1.598300010678850580e-14
3.894937011999999865e-01 1.565599964936919414e-14
3.897686278999999976e-01 1.483600060565946205e-14
3.900435547000000169e-01 1.544399916113270432e-14
3.903184814000000280e-01 1.665500047175628301e-14
3.905934082000000473e-01 1.751799999006632691e-14
3.908683349999999557e-01 1.713100080086120414e-14
3.911432616999999667e-01 1.944700063689127484e-14
3.914182129000000065e-01 1.945299932422372979e-14
3.916931396000000176e-01 1.973999949774190438e-14
3.919680663999999815e-01 1.677499962939379974e-14
3.922429932000000008e-01 1.499399935537670120e-14
3.925179442999999768e-01 1.620299997417886523e-14
3.927928710999999962e-01 1.525099931596902297e-14
3.930677979000000155e-01 1.467999915963184854e-14
3.933427246000000266e-01 1.585299918410981029e-14
3.936176758000000109e-01 1.639599981934254658e-14
3.938926025000000219e-01 1.827199992059189843e-14
3.941675292999999858e-01 1.682899967384715589e-14
3.944424561000000051e-01 1.440499974891037288e-14
3.947174071999999811e-01 1.508799968373119443e-14
3.949923340000000005e-01 1.798000055861902896e-14
3.952672607000000116e-01 2.109100010795356833e-14
3.955421874999999754e-01 1.979300004331750046e-14
3.958171386999999597e-01 1.592900006233514965e-14
3.960920654000000263e-01 1.224299982005355378e-14
3.963669921999999901e-01 1.230800028139290153e-14
3.966419433999999744e-01 1.671499920354209412e-14
3.969168700999999855e-01 1.883699969553072340e-14
3.971917969000000048e-01 2.099300009002214029e-14
3.974667479999999808e-01 2.308900005866185157e-14
3.977416748000000002e-01 2.600099938143436012e-14
3.980166016000000195e-01 2.599999988255660005e-14
3.982915526999999956e-01 2.684599944961525014e-14
3.985664795000000149e-01 2.874299919169293061e-14
3.988414061999999705e-01 2.748499941095799981e-14
3.991163574000000103e-01 2.774199937155032158e-14
3.993912842000000296e-01 2.844300045056619153e-14
3.996662354000000139e-01 2.869400002976016384e-14
3.999411621000000250e-01 2.851600113809235615e-14
4.002160889000000443e-01 2.972800025352780040e-14
4.004910400000000203e-01 2.929099901538036177e-14
4.007659667999999842e-01 2.934700144572102709e-14
4.010408936000000035e-01 2.998699921187564232e-14
4.013158446999999796e-01 3.147299993322069667e-14
4.015907714999999989e-01 3.173199889156853859e-14
4.018656982000000100e-01 3.108199936037274458e-14
4.021406493999999943e-01 2.980700132245231448e-14
4.024155762000000136e-01 2.943199950791210162e-14
4.026905029000000247e-01 2.967400020907444425e-14
4.029654541000000090e-01 2.739500046624633589e-14
4.032403808999999728e-01 2.429399929382118628e-14
4.035153075999999839e-01 2.350700065373648173e-14
4.037902587999999682e-01 2.975500027575447848e-14
4.040651854999999792e-01 3.087500144872273866e-14
4.043401122999999986e-01 3.232799837831097645e-14
4.046150634999999829e-01 2.724700009343848650e-14
4.048899901999999940e-01 2.882399925837296484e-14
4.051649170000000133e-01 3.171500063438303929e-14
