Wavelength Flux
6.774095971883797418e+00 5.033804861657997787e-13
6.780887010991786923e+00 5.086975762499945652e-13
6.787684858133345323e+00 5.132211387641472111e-13
6.794489520127997118e+00 5.146495751263968632e-13
6.801301003795261479e+00 5.144115385394276707e-13
6.808119315984662023e+00 5.132211387641472111e-13
6.814944463545717035e+00 5.117132845927629958e-13
6.821776453317949240e+00 5.099673396243009638e-13
6.828615292170877815e+00 5.081420852669216170e-13
6.835460986974021935e+00 5.063167766994336461e-13
6.842313544586900775e+00 5.044915223420542993e-13
6.849172971899033513e+00 5.025868501755403894e-13
6.856039275789937548e+00 5.006822322191351038e-13
6.862912463169132060e+00 4.987776142627298182e-13
6.869792540916130008e+00 4.968729420962159082e-13
6.876679515950453236e+00 4.949683241398106226e-13
6.883573395191612931e+00 4.930636519732967127e-13
6.890474185549129160e+00 4.910796704178654881e-13
6.897381893962513999e+00 4.891750524614602025e-13
6.904296527361282187e+00 4.872703802949462926e-13
6.911218092684951131e+00 4.852863987395150680e-13
6.918146596883032018e+00 4.833817807831097824e-13
6.925082046915036038e+00 4.813977450175699335e-13
6.932024449750481487e+00 4.794931270611646479e-13
6.938973812348874226e+00 4.775090912956247990e-13
6.945930141689729886e+00 4.755251097401935745e-13
6.952893444762559660e+00 4.736998553828142278e-13
6.959863728556872076e+00 4.719539104143521957e-13
6.966841000062179212e+00 4.702080196559987879e-13
6.973825266297991377e+00 4.683827110885108169e-13
6.980816534263815321e+00 4.666368203301574091e-13
6.987814810979164015e+00 4.648115117626694381e-13
6.994820103483539775e+00 4.629862574052900914e-13
7.001832418796454682e+00 4.612403124368280594e-13
7.008851763967415494e+00 4.594150580794487126e-13
7.015878146035929852e+00 4.575897495119607417e-13
7.022911572061502739e+00 4.557644951545813949e-13
7.029952049103640022e+00 4.540185501861193629e-13
7.036999584241844019e+00 4.521932687236857040e-13
7.044054184535625929e+00 4.504473508602779841e-13
7.051115857074487181e+00 4.486220693978443252e-13
7.058184608937929205e+00 4.467967879354106664e-13
7.065260447245457875e+00 4.449715064729770075e-13
7.072343379086576398e+00 4.430668885165717219e-13
7.079433411580785318e+00 4.412416070541380630e-13
7.086530551837588732e+00 4.393369619926784653e-13
7.093634806976484519e+00 4.375910441292707453e-13
7.100746184146979445e+00 4.360038263588605911e-13
7.107864690488565174e+00 4.344166356935047490e-13
7.114990333130749356e+00 4.328294450281489070e-13
7.122123119243028988e+00 4.312422272577387528e-13
7.129263055974901064e+00 4.295756729933569718e-13
7.136410150505866135e+00 4.279091187289751907e-13
7.143564410005422971e+00 4.262425644645934097e-13
7.150725841663063242e+00 4.245759830951573166e-13
7.157894452668290164e+00 4.229887924298014745e-13
7.165070250200596291e+00 4.213222381654196935e-13
7.172253241489479514e+00 4.196556839010379125e-13
7.179443433734434166e+00 4.179891025316018194e-13
7.186640834154955471e+00 4.163225482672200384e-13
7.193845449970537764e+00 4.147353576018641963e-13
7.201057288430673609e+00 4.130688033374824153e-13
7.208276356764859116e+00 4.114022219680463222e-13
7.215502662222583297e+00 4.097356677036645412e-13
7.222736212053340488e+00 4.080691134392827601e-13
7.229977013536624142e+00 4.064819227739269181e-13
7.237225073931922381e+00 4.048153685095451371e-13
7.244480400508726881e+00 4.030694235410831050e-13
7.251743000566528430e+00 4.013235056776753851e-13
7.259012881384816041e+00 3.994982242152417262e-13
7.266290050263081390e+00 3.976729427528080674e-13
7.273574514520809942e+00 3.960857520874522253e-13
7.280866281457491596e+00 3.947366251141198878e-13
7.288165358392613591e+00 3.933875252458418625e-13
7.295471752675662280e+00 3.920383982725095251e-13
7.302785471616124902e+00 3.906099077001512487e-13
7.310106522573489585e+00 3.891814442328472845e-13
7.317434912887239129e+00 3.876735900614630692e-13
7.324770649926860777e+00 3.861657629951331661e-13
7.332113741051836442e+00 3.846579088237489508e-13
7.339464193631653366e+00 3.831500817574190476e-13
7.346822015045791687e+00 3.816422275860348323e-13
7.354187212683737762e+00 3.801344005197049292e-13
7.361559793944974395e+00 3.786265463483207139e-13
7.368939766228977284e+00 3.771187192819908107e-13
7.376327136945235452e+00 3.756108651106065954e-13
7.383721913503225487e+00 3.740236744452507534e-13
7.391124103342430196e+00 3.725158473789208502e-13
7.398533713872328832e+00 3.709286296085106960e-13
7.405950752552399763e+00 3.693414389431548539e-13
7.413375226822123132e+00 3.676748846787730729e-13
7.420807144140974643e+00 3.658496032163394140e-13
7.428246511958436216e+00 3.637862309568279384e-13
7.435693337753980892e+00 3.612467042082151414e-13
7.443147628997091481e+00 3.571199867942465023e-13
7.450609393187236584e+00 3.491840063624129797e-13
7.458078637793897236e+00 3.410099080284473283e-13
7.465555370326548257e+00 3.432320074860106818e-13
7.473039598294663577e+00 3.486284882742857194e-13
7.480531329217714465e+00 3.489459155653351630e-13
7.488030570595179292e+00 3.448985617503924628e-13
7.495537329986526665e+00 3.364863997244033067e-13
7.503051614901233179e+00 3.291852738746686713e-13
7.510573432898769219e+00 3.315660734252295905e-13
7.518102791528606055e+00 3.379942267907332099e-13
7.525639698350214069e+00 3.414067260235770229e-13
7.533184160923064532e+00 3.424383986008056047e-13
7.540736186836629606e+00 3.423590350017796657e-13
7.548295783660373459e+00 3.418035169136524054e-13
7.555862958993768252e+00 3.409305444294213894e-13
7.563437720426282596e+00 3.398195082531668687e-13
7.571020075567384211e+00 3.387084720769123480e-13
7.578610032026539933e+00 3.375180723016318884e-13
7.586207597423215709e+00 3.362483089273254899e-13
7.593812779386878375e+00 3.350579091520450303e-13
7.601425585556993880e+00 3.337881457777386318e-13
7.609046023583026397e+00 3.325184095084865454e-13
7.616674101094440097e+00 3.312486461341801469e-13
7.624309825770700932e+00 3.298995191608478095e-13
7.631953205261273077e+00 3.286297557865414110e-13
7.639604247255616265e+00 3.273599924122350124e-13
7.647262959423195561e+00 3.260902290379286139e-13
7.654929349463470700e+00 3.248204656636222154e-13
7.662603425065904972e+00 3.235507293943701290e-13
7.670285193939958113e+00 3.222809660200637305e-13
7.677974663795091637e+00 3.210112026457573320e-13
7.685671842360764394e+00 3.197414392714509335e-13
7.693376737346434346e+00 3.184716758971445350e-13
7.701089356501562122e+00 3.172019125228381364e-13
7.708809707565605684e+00 3.160115127475576768e-13
7.716537798298019446e+00 3.146623857742253394e-13
7.724273636438265811e+00 3.133926495049732530e-13
7.732017229775796530e+00 3.121228861306668545e-13
7.739768586070070455e+00 3.107737591573345171e-13
7.747527713100542002e+00 3.094246321840021796e-13
7.755294618676665586e+00 3.079168051176722765e-13
7.763069310577894733e+00 3.062502237482361833e-13
7.770851796623686525e+00 3.043456057918308977e-13
7.778642084613489160e+00 3.026790244223948045e-13
7.786440182376760610e+00 3.018060790432181006e-13
7.794246097742949075e+00 3.012505609550908403e-13
7.802059838551507198e+00 3.006156792679376411e-13
7.809881412641885845e+00 2.997427067837066250e-13
7.817710827873537660e+00 2.987903978055039822e-13
7.825548092095909958e+00 2.976793616292494615e-13
7.833393213188451831e+00 2.965683254529949409e-13
7.841246199020615038e+00 2.954572892767404202e-13
7.849107057491844230e+00 2.943462259954315874e-13
7.856975796471588502e+00 2.932351898191770667e-13
7.864852423869296061e+00 2.920447900438966071e-13
7.872736947604412450e+00 2.909337538676420865e-13
7.880629375576384987e+00 2.898227176913875658e-13
7.888529715724656555e+00 2.887116815151330451e-13
7.896437975968673584e+00 2.875212817398525855e-13
7.904354164247881620e+00 2.864102455635980649e-13
7.912278288521722658e+00 2.852992093873435442e-13
7.920210356739639579e+00 2.841881461060347114e-13
7.928150376861077042e+00 2.830771099297801907e-13
7.936098356865476156e+00 2.819660737535256700e-13
7.944054304722278914e+00 2.808550375772711494e-13
7.952018228430925539e+00 2.797440014010166287e-13
7.959990135990856253e+00 2.786329652247621080e-13
7.967970035381512162e+00 2.775219290485075874e-13
7.975957934642331715e+00 2.764108657671987546e-13
7.983953841782754246e+00 2.753791931899701728e-13
7.991957764822217314e+00 2.742681570137156521e-13
7.999969711800159367e+00 2.732364844364870704e-13
8.007989690776014413e+00 2.722047847542041765e-13
8.016017709779225342e+00 2.710937485779496559e-13
8.024053776889223499e+00 2.700620760007210741e-13
8.032097900165442894e+00 2.689510398244665534e-13
8.040150087677323754e+00 2.679193672472379717e-13
8.048210347524294761e+00 2.668876675649550778e-13
8.056278687785791703e+00 2.657766313887005571e-13
8.064355116571249482e+00 2.647449588114719754e-13
8.072439641980098557e+00 2.636339226352174547e-13
8.080532272141770278e+00 2.626022500579888730e-13
8.088633015165699547e+00 2.615705503757059791e-13
8.096741879201312386e+00 2.604595141994514584e-13
8.104858872388041036e+00 2.593484780231969378e-13
8.112984002865317734e+00 2.581580782479164782e-13
8.121117278792569394e+00 2.569676784726360186e-13
8.129258708339223816e+00 2.555391879002777422e-13
8.137408299674710577e+00 2.538726336358959612e-13
8.145566060988455703e+00 2.518092884814387977e-13
8.153732000469886998e+00 2.501427071120027046e-13
8.161906126318429600e+00 2.497459162219273221e-13
8.170088446733510423e+00 2.497459162219273221e-13
8.178278969924557273e+00 2.495078254248495053e-13
8.186477704140985523e+00 2.489523073367222450e-13
8.194684657592230081e+00 2.481587255565714800e-13
8.202899838517708986e+00 2.473651166713664029e-13
8.211123255176842051e+00 2.464128076931637601e-13
8.219354915819058860e+00 2.455398352089327441e-13
8.227594828713774788e+00 2.445875262307301012e-13
8.235843002130414092e+00 2.436351901474731463e-13
8.244099444348394812e+00 2.426828811692705035e-13
8.252364163657139429e+00 2.417305450860135485e-13
8.260637168356065985e+00 2.408575997068368446e-13
8.268918466764596076e+00 2.399052907286342018e-13
8.277208067172141526e+00 2.389529546453772468e-13
8.285505977918123932e+00 2.380006456671746040e-13
8.293812207321963115e+00 2.370483095839176491e-13
8.302126763743068238e+00 2.360960006057150062e-13
8.310449655500860899e+00 2.352230281214839902e-13
8.318780890984752929e+00 2.342707191432813474e-13
8.327120478534162373e+00 2.333184101650787046e-13
8.335468426528501951e+00 2.324454376808476885e-13
8.343824743347184381e+00 2.314931287026450457e-13
8.352189437389622384e+00 2.306201562184140297e-13
8.360562517045229569e+00 2.296678472402113869e-13
8.368943990723415993e+00 2.287948747559803708e-13
8.377333866833593490e+00 2.278425657777777280e-13
8.385732153815173007e+00 2.269695932935467120e-13
8.394138860077564601e+00 2.260966343618428520e-13
8.402553994080175670e+00 2.252236754301389920e-13
8.410977564262417161e+00 2.242713528994091932e-13
8.419409579083696471e+00 2.233983939677053332e-13
8.427850047013420109e+00 2.225254350360014732e-13
8.436298976520998139e+00 2.216524761042976133e-13
8.444756376085832628e+00 2.207795171725937533e-13
8.453222254207334529e+00 2.199065582408898933e-13
8.461696619374903250e+00 2.190335993091860334e-13
8.470179480107951520e+00 2.181606403774821734e-13
8.478670844915869864e+00 2.172876814457783134e-13
8.487170722338074569e+00 2.164940725605732363e-13
8.495679120883963265e+00 2.156211136288693764e-13
8.504196049112939804e+00 2.147481546971655164e-13
8.512721515574403597e+00 2.138751957654616564e-13
8.521255528827756720e+00 2.130816004327837354e-13
8.529798097442396809e+00 2.122086415010798754e-13
8.538349229977731270e+00 2.113356825693760155e-13
8.546908935043152411e+00 2.105420736841709384e-13
8.555477221228057871e+00 2.096691147524670784e-13
8.564054097121850617e+00 2.088755194197891574e-13
8.572639571343927400e+00 2.080025604880852974e-13
8.581233652523680533e+00 2.071296015563814374e-13
8.589836349270509430e+00 2.063359926711763603e-13
8.598447670233813511e+00 2.054630337394725004e-13
8.607067624052978871e+00 2.045900748077686404e-13
8.615696219387405819e+00 2.036377522770388415e-13
8.624333464896487556e+00 2.026854432988361987e-13
8.632979369259617286e+00 2.015743935700545220e-13
8.641633941146187325e+00 2.001459165502234017e-13
8.650297189255587327e+00 1.982412714887638039e-13
8.658969122287212272e+00 1.960191991362547625e-13
8.667649748930449149e+00 1.951462402045509026e-13
8.676339077914690279e+00 1.957017582926781629e-13
8.685037117969322651e+00 1.960191991362547625e-13
8.693743877803740361e+00 1.958604719382028847e-13
8.702459366187328627e+00 1.953843174491015633e-13
8.711183591859473552e+00 1.945907221164236423e-13
8.719916563569565682e+00 1.937177631847197823e-13
8.728658290096984018e+00 1.925273634094393227e-13
8.737408780221125326e+00 1.907814319935044467e-13
8.746168042711365942e+00 1.876864007092915454e-13
8.754936086387095528e+00 1.834803196962969674e-13
8.763712920027694864e+00 1.826867243636190463e-13
8.772498552452548282e+00 1.853849512052294091e-13
8.781292992481040116e+00 1.870515190221383461e-13
8.790096248952549374e+00 1.873689598657149458e-13
8.798908330696461277e+00 1.871308826211642851e-13
8.807729246572153059e+00 1.866547145795358076e-13
8.816559005419009054e+00 1.860198328923826083e-13
8.825397616106402054e+00 1.853849512052294091e-13
8.834245087513719952e+00 1.846707194715774270e-13
8.843101428520334650e+00 1.839564741853982888e-13
8.851966648015627825e+00 1.832422424517463067e-13
8.860840754908968719e+00 1.825279971655671685e-13
8.869723758109744338e+00 1.818137518793880303e-13
8.878615666517326588e+00 1.810995201457360482e-13
8.887516489081086490e+00 1.804646384585828489e-13
8.896426234730405724e+00 1.797503931724037107e-13
8.905344912414651759e+00 1.790361614387517286e-13
8.914272531083202722e+00 1.783219161525725904e-13
8.923209099695430524e+00 1.776076844189206083e-13
8.932154627230703525e+00 1.769728027317674091e-13
8.941109122658398078e+00 1.762585574455882709e-13
8.950072594987885211e+00 1.755443121594091327e-13
8.959045053208530618e+00 1.748300804257571506e-13
8.968026506329705327e+00 1.741951987386039513e-13
8.977016963360778590e+00 1.734809534524248131e-13
8.986016433341122323e+00 1.727667217187728310e-13
8.995024925300096896e+00 1.721318400316196318e-13
9.004042448277076005e+00 1.714175947454404936e-13
9.013069011341423575e+00 1.707033630117885115e-13
9.022104623542507085e+00 1.700684813246353122e-13
9.031149293949688683e+00 1.693542360384561740e-13
9.040203031652334076e+00 1.687193543513029748e-13
9.049265845739807190e+00 1.680051226176509926e-13
9.058337745311472844e+00 1.673702409304977934e-13
9.067418739466692301e+00 1.667353592433445941e-13
9.076508837334825941e+00 1.661004775561913949e-13
9.085608048035238582e+00 1.654655958690381956e-13
9.094716380707286163e+00 1.647513641353862135e-13
9.103833844480334392e+00 1.641164824482330142e-13
9.112960448533739211e+00 1.634816007610798150e-13
9.122096202016859223e+00 1.627673554749006768e-13
9.131241114099051259e+00 1.621324737877474775e-13
9.140395193969679255e+00 1.614975921005942783e-13
9.149558450818092936e+00 1.608627239659682351e-13
9.158730893843650023e+00 1.602278422788150358e-13
9.167912532245710011e+00 1.595929605916618366e-13
9.177103375263623519e+00 1.589580789045086373e-13
9.186303432096748267e+00 1.583231972173554380e-13
9.195512712004433098e+00 1.576883155302022388e-13
9.204731224226033959e+00 1.570534338430490395e-13
9.213958978020903245e+00 1.564185521558958403e-13
9.223195982648393354e+00 1.557836840212697971e-13
9.232442247377852240e+00 1.551488023341165978e-13
9.241697781508630527e+00 1.545139206469633986e-13
9.250962594310085052e+00 1.538790389598101993e-13
9.260236695111556671e+00 1.533235208716829390e-13
9.269520093202395117e+00 1.526886391845297397e-13
9.278812797911951904e+00 1.521331210964024794e-13
9.288114818559568775e+00 1.514982394092492801e-13
9.297426164504598134e+00 1.509427213211220198e-13
9.306746845086381725e+00 1.503078396339688205e-13
9.316076869654265735e+00 1.496729579468156213e-13
9.325416247587593688e+00 1.490380762596624220e-13
9.334764988255709994e+00 1.484031945725092227e-13
9.344123101047959068e+00 1.476889628388572406e-13
9.353490595353683545e+00 1.468953539536521635e-13
9.362867480592223401e+00 1.458636813764235818e-13
9.372253766162918609e+00 1.444352043565924615e-13
9.381649461495115361e+00 1.423718320970809859e-13
9.391054576028146528e+00 1.407846414317251438e-13
9.400469119201353863e+00 1.411814323218005263e-13
9.409893100454079118e+00 1.421337548525303252e-13
9.419326529275656057e+00 1.424511956961069248e-13
9.428769415105424656e+00 1.422924820505822030e-13
9.438221767442717791e+00 1.419750412070056034e-13
9.447683595776876331e+00 1.415782367644030648e-13
9.457154909607229598e+00 1.410227186762758045e-13
9.466635718433119351e+00 1.405465641871744831e-13
9.476126031793873139e+00 1.399910325465200667e-13
9.485625859188827391e+00 1.394355144583928063e-13
9.495135210187312325e+00 1.388799963702655460e-13
9.504654094308664369e+00 1.383244782821382857e-13
9.514182521132211079e+00 1.377689601940110253e-13
9.523720500207280892e+00 1.372134421058837650e-13
9.533268041123207581e+00 1.366579240177565047e-13
9.542825153449319586e+00 1.361817559761280272e-13
9.552391846804944464e+00 1.357056014870267058e-13
9.561968130779412434e+00 1.351500833988994454e-13
9.571554014982044833e+00 1.346739153572709680e-13
9.581149509052176327e+00 1.341183972691437076e-13
9.590754622609123814e+00 1.336422427800423862e-13
9.600369365312218406e+00 1.330867246919151259e-13
9.609993746800784109e+00 1.326105566502866484e-13
9.619627776744147596e+00 1.320550385621593881e-13
9.629271464811621328e+00 1.314995204740321277e-13
9.638924820692539086e+00 1.310233524324036503e-13
9.648587854066215996e+00 1.304678343442763899e-13
9.658260574651976071e+00 1.299916798551750685e-13
9.667942992149139769e+00 1.294361617670478082e-13
9.677635116277023997e+00 1.289599937254193307e-13
9.687336956774949215e+00 1.284838392363180093e-13
9.697048523372236772e+00 1.279283211481907490e-13
9.706769825828201803e+00 1.274521531065622715e-13
9.716500873902159441e+00 1.269759986174609501e-13
9.726241677363429261e+00 1.264204805293336897e-13
9.735992246001321959e+00 1.259443124877052123e-13
9.745752589585158887e+00 1.254681579986038908e-13
9.755522717924250742e+00 1.249126399104766305e-13
9.765302640827911773e+00 1.244364718688481530e-13
9.775092368125452680e+00 1.239603173797468316e-13
9.784891909626189488e+00 1.234047992916195713e-13
9.794701275179432898e+00 1.229286448025182499e-13
9.804520474634490057e+00 1.224524767608897724e-13
9.814349517850676108e+00 1.218969586727625121e-13
9.824188414697294647e+00 1.214208041836611907e-13
9.834037175043659929e+00 1.208652725430067743e-13
9.843895808789078217e+00 1.203097544548795139e-13
9.853764325822856662e+00 1.198335999657781925e-13
9.863642736054300642e+00 1.194367955231756540e-13
9.873531049402714643e+00 1.190400046331002715e-13
9.883429275797409375e+00 1.185638365914717940e-13
9.893337425177685773e+00 1.181670321488692554e-13
9.903255507492847443e+00 1.176908776597679340e-13
9.913183532692197986e+00 1.172147231706666126e-13
9.923121510745042784e+00 1.168179187280640741e-13
9.933069451640678338e+00 1.163417642389627527e-13
9.943027365358407366e+00 1.158655961973342752e-13
9.952995261887533474e+00 1.153894417082329538e-13
9.962973151247354053e+00 1.149926372656304152e-13
9.972961043457166497e+00 1.145164827765290938e-13
9.982958948546270861e+00 1.140403147349006163e-13
9.992966876533964538e+00 1.136435170685616558e-13
1.000298483748954403e+01 1.131673558031967564e-13
1.001301284146230408e+01 1.127705581368577958e-13
1.002305089851154563e+01 1.122943968714928964e-13
1.003309901873655541e+01 1.118182356061279970e-13
1.004315721220663526e+01 1.114214379397890364e-13
1.005322548903107283e+01 1.109452766744241370e-13
1.006330385930916194e+01 1.105484790080851765e-13
1.007339233317019556e+01 1.100723177427202770e-13
1.008349092073346398e+01 1.096755200763813165e-13
1.009359963214826017e+01 1.091993588110164171e-13
1.010371847755386909e+01 1.088025611446774565e-13
1.011384746711958371e+01 1.083263998793125571e-13
1.012398661100469255e+01 1.079295954367100185e-13
1.013413591939847969e+01 1.075327977703710580e-13
1.014429540248023187e+01 1.070566365050061586e-13
1.015446507045924207e+01 1.066598388386671981e-13
1.016464493353478815e+01 1.062630411723282375e-13
1.017483500193616131e+01 1.057868799069633381e-13
1.018503528590264118e+01 1.053900754643607995e-13
1.019524579565351097e+01 1.049139209752594781e-13
1.020546654146805210e+01 1.045171165326569396e-13
1.021569753357555221e+01 1.040409620435556182e-13
1.022593878227528919e+01 1.036441576009530796e-13
1.023619029783654177e+01 1.031679963355881802e-13
1.024645209054859230e+01 1.026124782474609198e-13
1.025672417073071863e+01 1.021363169820960204e-13
1.026700654867219953e+01 1.017395193157570599e-13
1.027729923472231022e+01 1.014220784721804602e-13
1.028760223919032946e+01 1.011046376286038606e-13
1.029791557243553690e+01 1.007871967850272610e-13
1.030823924481720155e+01 1.003903991186883005e-13
1.031857326668460217e+01 1.000729582751117008e-13
1.032891764842700866e+01 9.967616060877274031e-14
1.033927240041369977e+01 9.927935616617020176e-14
1.034963753306394274e+01 9.888255849983124124e-14
1.036001305676701456e+01 9.848576083349228072e-14
1.037039898194218068e+01 9.808895639088974217e-14
1.038079531901871633e+01 9.769215872455078165e-14
1.039120207843588872e+01 9.729536105821182113e-14
1.040161927064296421e+01 9.689855661560928257e-14
1.041204690609921535e+01 9.650175894927032205e-14
1.042248499527390493e+01 9.610496128293136153e-14
1.043293354863630995e+01 9.570815684032882298e-14
1.044339257669568077e+01 9.531135917398986246e-14
1.045386208994129262e+01 9.483519790862496301e-14
1.046434209888240652e+01 9.420031622147176376e-14
1.047483261403828791e+01 9.348607771155620361e-14
1.048533364595819961e+01 9.229567793627574401e-14
1.049584520517140440e+01 9.070848049465632390e-14
1.050636730223716064e+01 9.007359880750312464e-14
1.051689994771473202e+01 9.086720091644462372e-14
1.052744315218337512e+01 9.150207582733424494e-14
1.053799692622235362e+01 9.158143942636018386e-14
1.054856128044092323e+01 9.142271900457188405e-14
1.055913622542834140e+01 9.118464176002122334e-14
1.056972177181386918e+01 9.086720091644462372e-14
1.058031793022675515e+01 9.054976007286802409e-14
1.059092471129626212e+01 9.023231922929142446e-14
1.060154212567164222e+01 8.991487838571482483e-14
1.061217018402214762e+01 8.951808071937586431e-14
1.062280889701703579e+01 8.920063987579926468e-14
1.063345827532555354e+01 8.888319903222266505e-14
1.064411832965695837e+01 8.848640136588370453e-14
1.065478907070049708e+01 8.816896052230710490e-14
1.066547050917542450e+01 8.777215607970456634e-14
1.067616265580098300e+01 8.745472201239154475e-14
1.068686552131642920e+01 8.713728116881494512e-14
1.069757911647100457e+01 8.674047672621240657e-14
1.070830345202396217e+01 8.642303588263580694e-14
1.071903853872454171e+01 8.610560181532278534e-14
1.072978438736199713e+01 8.570879737272024679e-14
1.074054100873556727e+01 8.539135652914364716e-14
1.075130841362449807e+01 8.499455886280468664e-14
1.076208661284803370e+01 8.459776119646572612e-14
1.077287561723541565e+01 8.420095675386318756e-14
1.078367543761588543e+01 8.372480226476186616e-14
1.079448608481868632e+01 8.324864099939696671e-14
1.080530756971305806e+01 8.285183655679442816e-14
1.081613990315824125e+01 8.269311613500612834e-14
1.082698309603347120e+01 8.253439571321782853e-14
1.083783715921798851e+01 8.229631846866716782e-14
1.084870210361103204e+01 8.197887762509056819e-14
1.085957794013183708e+01 8.174080038053990749e-14
1.087046467968963981e+01 8.142335953696330786e-14
1.088136233321367108e+01 8.110591869338670823e-14
1.089227091164317329e+01 8.078847784981010860e-14
1.090319042594737375e+01 8.047103700623350897e-14
1.091412088706550776e+01 8.015359616265690934e-14
1.092506230598680617e+01 7.983616209534388775e-14
1.093601469370050161e+01 7.951872125176728812e-14
1.094697806118582228e+01 7.923302042679020163e-14
1.095795241946200171e+01 7.891558635947718003e-14
1.096893777954826277e+01 7.860608052055045869e-14
1.097993415247383986e+01 7.829657468162373735e-14
1.099094154926795674e+01 7.798706884269701600e-14
1.100195998099984074e+01 7.767756978003387269e-14
1.101298945871871915e+01 7.736806394110715135e-14
1.102402999349381574e+01 7.705855810218043001e-14
1.103508159642435515e+01 7.674111725860383038e-14
1.104614427859956116e+01 7.642367641502723075e-14
1.105721805112865397e+01 7.612211235701396572e-14
1.106830292513085823e+01 7.582054152273712266e-14
1.107939891172539681e+01 7.552691246937373593e-14
1.109050602206148461e+01 7.522534163509689287e-14
1.110162426728834539e+01 7.493171258173350613e-14
1.111275365856519848e+01 7.463807675210654136e-14
1.112389420707125964e+01 7.433651269409327633e-14
1.113504592399574378e+01 7.404287686446631156e-14
1.114620882052787287e+01 7.374924781110292482e-14
1.115738290786686271e+01 7.345561198147596005e-14
1.116856819725192373e+01 7.316198292811257331e-14
1.117976469990226995e+01 7.286835387474918657e-14
1.119097242705711892e+01 7.257471804512222180e-14
1.120219138997568287e+01 7.227315398710895678e-14
1.121342159990716958e+01 7.197951815748199200e-14
1.122466306815079307e+01 7.167795409946872698e-14
1.123591580596576023e+01 7.136844826054200563e-14
1.124717982467128330e+01 7.104307241231552772e-14
1.125845513556657274e+01 7.069388477387583691e-14
1.126974174998083100e+01 7.026534031267378522e-14
1.128103967923326856e+01 6.963046540178416399e-14
1.129234893467309142e+01 6.843212384559024808e-14
1.130366952765950472e+01 6.690047821278355400e-14
1.131500146954171271e+01 6.689254320813367571e-14
1.132634477171892051e+01 6.793215756627571378e-14
1.133769944557032971e+01 6.839244882234085665e-14
1.134906550248514456e+01 6.840038382699073494e-14
1.136044295389256042e+01 6.824166340520243512e-14
1.137183181121178421e+01 6.802739117460140927e-14
1.138323208587201307e+01 6.778931393005074857e-14
1.139464378932244948e+01 6.754329490458663154e-14
1.140606693301228880e+01 6.728140586982275795e-14
1.141750152842072730e+01 6.701951683505888435e-14
1.142894758702696123e+01 6.675763457655858879e-14
1.144040512031019041e+01 6.648781053714483691e-14
1.145187413978960755e+01 6.621798649773108503e-14
1.146335465698440181e+01 6.594816245831733315e-14
1.147484668340377567e+01 6.566246163334024666e-14
1.148635023058691651e+01 6.536883257997685992e-14
1.149786531009301882e+01 6.505139173640026029e-14
1.150939193348126643e+01 6.469426909331069120e-14
1.152093011232086006e+01 6.424191961815900465e-14
1.153247985820098265e+01 6.376575835279410520e-14
1.154404118272082336e+01 6.350386931803023161e-14
1.155561409746956691e+01 6.347212929943071846e-14
1.156719861408640782e+01 6.342451249526787072e-14
1.157879474419052634e+01 6.328166208277932747e-14
1.159040249943111078e+01 6.309120164239151451e-14
1.160202189145734231e+01 6.286899440714061038e-14
1.161365293194840831e+01 6.264678039562612821e-14
1.162529563255348819e+01 6.240870315107546751e-14
1.163695000499176402e+01 6.217062590652480680e-14
1.164861606095242053e+01 6.192460688106068978e-14
1.166029381214463356e+01 6.168652963651002907e-14
1.167198327028758698e+01 6.144051061104591205e-14
1.168368444714045573e+01 6.120243336649525134e-14
1.169539735443241923e+01 6.095641434103113432e-14
1.170712200392265601e+01 6.071833709648047361e-14
1.171885840739033924e+01 6.048025307566623487e-14
1.173060657661464745e+01 6.023424082646569588e-14
1.174236652339475206e+01 5.999615680565145714e-14
1.175413825953983071e+01 5.975807956110079644e-14
1.176592179685905215e+01 5.951206053563667941e-14
1.177771714718158869e+01 5.927398329108601871e-14
1.178952432236661529e+01 5.904384105118523629e-14
1.180134333425330162e+01 5.880575703037099755e-14
1.181317419471081109e+01 5.857561479047021513e-14
1.182501691562832136e+01 5.835340755521931100e-14
1.183687150888499495e+01 5.812326531531852858e-14
1.184873798638000153e+01 5.789311629915416813e-14
1.186061636003250364e+01 5.766297405925338571e-14
1.187250664177167181e+01 5.744076682400248157e-14
1.188440884353666682e+01 5.721062458410169915e-14
1.189632297726665300e+01 5.698841734885079502e-14
1.190824905493079555e+01 5.675827172081822358e-14
1.192018708849825259e+01 5.653606448556731945e-14
1.193213708996818667e+01 5.631385386218462630e-14
1.194409907131976212e+01 5.609164662693372216e-14
1.195607304457213438e+01 5.586943939168281803e-14
1.196805902175446334e+01 5.564723215643191390e-14
1.198005701488590624e+01 5.542502492118100976e-14
1.199206703601562118e+01 5.521075269057998391e-14
1.200408909721276096e+01 5.499648045997895807e-14
1.201612321053648991e+01 5.478220822937793222e-14
1.202816938807595015e+01 5.456000099412702808e-14
1.204022764192030515e+01 5.434572876352600224e-14
1.205229798417870057e+01 5.413145653292497639e-14
1.206438042697029367e+01 5.390924590954228324e-14
1.207647498242423190e+01 5.369497706707304641e-14
1.208858166267966716e+01 5.348070483647202056e-14
1.210070047990575048e+01 5.326643260587099471e-14
1.211283144625162755e+01 5.305216037526996886e-14
1.212497457390644939e+01 5.283788814466894301e-14
