name,mean_final_rating,grade,object_type,r_e,r_e_err,objid_lens,objid,ra,dec,g,r,i,z
DELJ100906-061112,0.4166666666666667,C,lens,2.300553459889942,0.34972134938850363,10677400172687.0,10677400172687.0,152.27509896919784,-6.186825664926348,20.556026,18.858902,18.303387,17.962114
DELJ100906-061112,0.4166666666666667,C,source,,,10677400172687.0,10677400023924.0,152.27552057605274,-6.187308042176525,21.50625,,,
DELJ100927-063804,0.3333333333333333,C,lens,2.2733772202890465,0.402763103064739,10677400005901.0,10677400005901.0,152.3625462759064,-6.634687418779521,20.072075,18.807726000000002,18.433815,18.494495
DELJ100927-063804,0.3333333333333333,C,source,,,10677400005901.0,10677400024291.0,152.36202873559319,-6.634674006352982,20.930067,,,
DELJ100927-063804,0.3333333333333333,C,source,,,10677400005901.0,10677400002988.0,152.36224534429599,-6.635250744403648,21.76991,,,
DELJ100927-063804,0.3333333333333333,C,source,,,10677400005901.0,10677400021549.0,152.36285741237668,-6.635286136911475,22.240892000000002,,,
DELJ100927-063804,0.3333333333333333,C,source,,,10677400005901.0,10677400019894.0,152.36304646483586,-6.634969444180116,21.30465,,,
DELJ100927-063804,0.3333333333333333,C,source,,,10677400005901.0,10677400007276.0,152.3633107892121,-6.634726880506364,22.278805,,,
DELJ101014-094241,0.3333333333333333,C,lens,2.0446662203727453,0.3334458869551905,10715800067036.0,10715800067036.0,152.56092308000754,-9.711525958838747,19.443792000000002,18.66798,18.412796,18.166988
DELJ101014-094241,0.3333333333333333,C,source,,,10715800067036.0,10715800024161.0,152.56144858792098,-9.711758943053098,21.135891,,,
DELJ101020-285029,0.5,C,lens,2.3450615809171826,0.3526651360468426,10907800085661.0,10907800085661.0,152.58697537964127,-28.841558462999874,20.737171,19.506681,19.098618,19.010451999999997
DELJ101020-285029,0.5,C,source,,,10907800085661.0,10907800036692.0,152.5874131968804,-28.842085009576465,22.195139,21.877872,,
DELJ101047-280929,0.3333333333333333,C,lens,3.787295177382088,0.49111255187096065,10907800208727.0,10907800208727.0,152.69860736657787,-28.15823093577633,21.976116,20.281746,19.52282,19.248520000000003
DELJ101047-280929,0.3333333333333333,C,source,,,10907800208727.0,10907800208728.0,152.69896579113902,-28.159403953903976,23.410456,23.228647,21.62119,21.356375
DELJ101047-280929,0.3333333333333333,C,source,,,10907800208727.0,10907800067970.0,152.6991595944267,-28.15739388661888,23.34406,22.765202,22.43121,22.01981
DELJ101047-280929,0.3333333333333333,C,source,,,10907800208727.0,10907800055612.0,152.6996142165421,-28.15862910649065,22.707966,22.181503,21.240969,21.610954
DELJ101153-185009,0.5,C,lens,2.0357262987748177,0.3328984464295894,10818200072657.0,10818200072657.0,152.97494071476638,-18.836035956565357,20.075436,18.972578,18.584984,18.323711
DELJ101153-185009,0.5,C,source,,,10818200072657.0,10818200020563.0,152.97544805384368,-18.836334628644707,21.427456,,,
DELJ101210-205843,0.4166666666666667,C,lens,1.8918230859885183,0.3242984827081237,10843800067646.0,10843800067646.0,153.04338833656232,-20.978799364868962,21.665676,21.06856,20.605453,20.468142999999998
DELJ101210-205843,0.4166666666666667,C,source,,,10843800067646.0,10843800049258.0,153.0434651909593,-20.97931994869297,20.825356,20.416107,20.344739999999998,20.206676
DELJ101303-014132,0.3333333333333333,C,lens,0.8556830053992325,0.8953060737697823,10639000304462.0,10639000304462.0,153.26379641477223,-1.6926422277160214,20.875483,99.0,99.0,99.0
DELJ101303-014132,0.3333333333333333,C,source,,,10639000304462.0,nan,153.2637444,-1.6921697,,,,
DELJ101303-014132,0.3333333333333333,C,source,,,10639000304462.0,10639000304462.0,153.26379641477223,-1.6926422277160214,20.875483,,,
DELJ101411-365656,0.5,C,lens,1.2659280842119163,0.2922418504320771,10984700001034.0,10984700001034.0,153.54597732099822,-36.94900398910384,20.216732,19.259508,18.83488,18.631231
DELJ101411-365656,0.5,C,source,,,10984700001034.0,nan,153.5463571,-36.9488264,,,,
DELJ101506-154015,0.4166666666666667,C,lens,4.438286908259968,0.8548721284818981,10779900099074.0,10779900099074.0,153.77557543836568,-15.67089763225799,19.047354000000002,18.385801,18.19606,18.072598
DELJ101506-154015,0.4166666666666667,C,source,,,10779900099074.0,10779900118346.0,153.7742074285217,-15.671002179338016,,,,21.041515
DELJ101506-154015,0.4166666666666667,C,source,,,10779900099074.0,10779900118348.0,153.77442930581526,-15.671845163401985,20.674477,20.709776,20.137178,20.336628
DELJ101506-154015,0.4166666666666667,C,source,,,10779900099074.0,10779900012937.0,153.7754696990944,-15.671814763375894,20.399117,,19.562325,
DELJ101743-193028,0.3333333333333333,C,lens,2.8396640687982417,0.38731960992988446,10818200082080.0,10818200082080.0,154.4300025096413,-19.507898945749506,18.977215,18.11583,17.72693,17.461672
DELJ101743-193028,0.3333333333333333,C,source,,,10818200082080.0,nan,154.4304882,-19.5072566,,,,
DELJ101755-045711,0.3333333333333333,C,lens,3.994156222057448,0.5334811739532281,10664600224218.0,10664600224218.0,154.48000207390498,-4.953181794654982,18.046844,17.236511,16.906585999999997,17.121529000000002
DELJ101755-045711,0.3333333333333333,C,source,,,10664600224218.0,10664600101291.0,154.47918317938934,-4.953866547168673,19.520462,,,
DELJ101755-045711,0.3333333333333333,C,source,,,10664600224218.0,10664600046976.0,154.47972574205275,-4.9521157952028005,19.340025,,,
DELJ101755-045711,0.3333333333333333,C,source,,,10664600224218.0,10664600120473.0,154.48076234021946,-4.9537691283780125,19.088428,,,
DELJ101755-045711,0.3333333333333333,C,source,,,10664600224218.0,10664600123748.0,154.48124158506832,-4.9536290874223,19.551257999999997,,,
DELJ101847-042943,0.3333333333333333,C,lens,2.163584493197575,0.3408673328320713,10651900019069.0,10651900019069.0,154.69652251598387,-4.495439570454393,20.942467,19.332047,18.72004,18.359358
DELJ101847-042943,0.3333333333333333,C,source,,,10651900019069.0,nan,154.6960944,154.6960944,,,,
DELJ101948-070122,0.5,C,lens,4.031690141260118,0.32713614165714855,10690300147886.0,10690300147886.0,154.953972519557,-7.0227913528221535,21.490875,19.895388,18.817097,18.244003
DELJ101948-070122,0.5,C,source,,,10690300147886.0,10690300092277.0,154.9528758368561,-7.022351941894499,21.239735,,,
DELJ101948-070122,0.5,C,source,,,10690300147886.0,10690300155613.0,154.953290737624,-7.021967625542088,19.70903,19.116018,18.998138,18.851637
DELJ102036-265056,0.5,C,lens,2.6505383518974073,0.37367512032351075,10895100254677.0,10895100254677.0,155.15006530356908,-26.849108091301275,21.138103,19.428410999999997,18.819973,18.507881
DELJ102036-265056,0.5,C,source,,,10895100254677.0,10895100264809.0,155.1506356880222,-26.8485760171325,21.568320999999997,20.663,20.426237,19.933815
DELJ102100-083020,0.5,C,lens,4.02908909158738,0.3547679122788382,10703100089176.0,10703100089176.0,155.25221721154037,-8.505817236236838,19.201328,17.951416000000002,17.58738,17.368357
DELJ102100-083020,0.5,C,source,,,10703100089176.0,10703100018705.0,155.25207489699682,-8.504766149417293,20.039414999999998,19.656313,,
DELJ102100-083020,0.5,C,source,,,10703100089176.0,10703100111994.0,155.25256778863675,-8.504655254524806,,,19.552035999999998,
DELJ102100-083020,0.5,C,source,,,10703100089176.0,10703100140974.0,155.2527226951257,-8.504889796924104,,,,19.712612
DELJ102100-083020,0.5,C,source,,,10703100089176.0,10703100035897.0,155.25290629939332,-8.506743658441536,20.25013,19.661118,,
DELJ102106-025002,0.5,C,lens,4.2804634929620295,0.5277870048486748,10639100096768.0,10639100096768.0,155.27753531657544,-2.8339823934771715,21.100658,19.94421,19.62284,19.452842999999998
DELJ102106-025002,0.5,C,source,,,10639100096768.0,10639100096770.0,155.27626047903826,-2.834384795406692,,19.905924,,
DELJ102106-025002,0.5,C,source,,,10639100096768.0,10639100074345.0,155.2763050889922,-2.8340045379138985,23.290202999999998,,,
DELJ102106-025002,0.5,C,source,,,10639100096768.0,10639100105008.0,155.27644829944842,-2.8334574715646714,21.247023000000002,20.640717000000002,,20.774841000000002
DELJ102106-025002,0.5,C,source,,,10639100096768.0,10639100183076.0,155.2783095711742,-2.833370893861897,22.1175,21.331066,21.075916,21.02982
DELJ102149-344826,0.3333333333333333,C,lens,2.4164989133726813,0.3574552139545785,10959100226821.0,10959100226821.0,155.45574386491916,-34.80728997354953,21.933956,20.281527,19.217697,18.694725
DELJ102149-344826,0.3333333333333333,C,source,,,10959100226821.0,10959100016720.0,155.45565262303802,-34.80662291761557,22.284512,21.221159,,19.78327
DELJ102152-253010,0.3333333333333333,C,lens,2.4639704893218592,0.36068139087356593,10882300004495.0,10882300004495.0,155.46951570465225,-25.50293514781271,21.607246,19.940125,18.958103,18.655571
DELJ102152-253010,0.3333333333333333,C,source,,,10882300004495.0,10882300045210.0,155.46877955065955,-25.503099441154973,21.606457000000002,21.394497,,
DELJ102201-240828,0.3333333333333333,C,lens,2.851508539518326,0.9270548601409367,10869500009442.0,10869500009442.0,155.5064093909207,-24.14116724742621,19.53976,18.568163000000002,18.295818,18.116970000000002
DELJ102201-240828,0.3333333333333333,C,source,,,10869500009442.0,10869500009445.0,155.50532634026482,-24.14084677581349,20.811895,,,
DELJ102201-240828,0.3333333333333333,C,source,,,10869500009442.0,10869500009443.0,155.50657985000737,-24.14064472584289,20.210575,,,
DELJ102453-161534,0.3333333333333333,C,lens,1.4205481492591043,0.2992643153528911,10792700011819.0,10792700011819.0,156.22432248734864,-16.25954429412414,20.505856,19.181417,18.898373,18.619854
DELJ102453-161534,0.3333333333333333,C,source,,,10792700011819.0,nan,156.2247046,-16.2596897,,,,
DELJ102514-102004,0.3333333333333333,C,lens,3.6933428201150176,0.6832977795789024,10715900095735.0,10715900095735.0,156.30933562224237,-10.33454699317882,19.687637,18.281044,17.905058,17.734692000000003
DELJ102514-102004,0.3333333333333333,C,source,,,10715900095735.0,10715900060274.0,156.30820648906806,-10.334101016621718,21.518816,,,
DELJ102514-102004,0.3333333333333333,C,source,,,10715900095735.0,10715900060270.0,156.30892279688726,-10.33518604205801,20.42055,,,
DELJ102514-102004,0.3333333333333333,C,source,,,10715900095735.0,10715900033631.0,156.30972077720153,-10.333638728389914,21.5681,,,20.368376
DELJ102514-102004,0.3333333333333333,C,source,,,10715900095735.0,10715900047972.0,156.3105198920851,-10.334518663439669,21.140844,,,
DELJ102530-082021,0.3333333333333333,C,lens,1.6886249186221034,0.31288033041071,10703200038523.0,10703200038523.0,156.37584762480662,-8.339169787768583,19.670992000000002,18.776287,18.533615,18.274283999999998
DELJ102530-082021,0.3333333333333333,C,source,,,10703200038523.0,nan,156.3755694,-8.33879,,,,
DELJ102718-313117,0.4166666666666667,C,lens,5.453848551698243,0.6056601359249347,10933600149716.0,10933600149716.0,156.82862368397804,-31.521417830900567,21.115097,19.518684,18.949863,18.610653
DELJ102718-313117,0.4166666666666667,C,source,,,10933600149716.0,nan,156.8269664,-31.5208708,,,,
DELJ102831-090128,0.3333333333333333,C,lens,3.8345898620851218,0.46521001075219776,10703200085179.0,10703200085179.0,157.13297739502397,-9.024539578169977,20.358238,18.867966,18.247156,18.03521
DELJ102831-090128,0.3333333333333333,C,source,,,10703200085179.0,10703200074783.0,157.13296289349182,-9.025604645730695,21.666904000000002,21.199203,,
DELJ102934-352730,0.4166666666666667,C,lens,3.2245878840273234,0.4911851574296113,10959200234806.0,10959200234806.0,157.39236648927255,-35.45834942049535,21.228642,19.706127,19.301983,19.110601000000003
DELJ102934-352730,0.4166666666666667,C,source,,,10959200234806.0,10959200038439.0,157.39147282574538,-35.45754073371353,23.160944,21.901161,,
DELJ102934-352730,0.4166666666666667,C,source,,,10959200234806.0,10959200061685.0,157.39179500000083,-35.459094995215615,,22.201225,,
DELJ102934-352730,0.4166666666666667,C,source,,,10959200234806.0,10959200017568.0,157.39289710760838,-35.45773459104731,23.124111,,,
DELJ102934-352730,0.4166666666666667,C,source,,,10959200234806.0,10959200043932.0,157.3933113621133,-35.45807314458888,23.099724,21.75884,,
DELJ102934-352730,0.4166666666666667,C,source,,,10959200234806.0,10959200035172.0,157.39352289148684,-35.458322434988155,22.741116,21.728168,22.186977,
DELJ103158-045957,0.4166666666666667,C,lens,1.9644573868359143,0.3285886307329301,10664800077603.0,10664800077603.0,157.99262254064726,-4.999246613142218,20.558757999999997,19.04676,18.702023,18.334568
DELJ103158-045957,0.4166666666666667,C,source,,,10664800077603.0,10664800024378.0,157.99303264430498,-4.9988848651968985,20.853054,,,
DELJ103845-174807,0.5,C,lens,1.5675905849730507,0.30651747490308207,10805700100219.0,10805700100219.0,159.69101096594,-17.802213359299106,19.255326999999998,18.678583,18.408820000000002,18.171509
DELJ103845-174807,0.5,C,source,,,10805700100219.0,nan,159.6908328,-17.8026144,,,,
DELJ103855-372112,0.3333333333333333,C,lens,2.117473301299917,0.33795930497203314,10984900065174.0,10984900065174.0,159.72978442690638,-37.35358858563775,20.770332,19.04544,18.309067000000002,17.891014000000002
DELJ103855-372112,0.3333333333333333,C,source,,,10984900065174.0,10984900002307.0,159.72904454574018,-37.353596317318996,21.658953,,,
DELJ104002-172712,0.4166666666666667,C,lens,2.9629296677680124,0.3964455601484252,10805700160500.0,10805700160500.0,160.00899555617747,-17.453558993042463,20.884558,19.752005,19.317394,18.948853
DELJ104002-172712,0.4166666666666667,C,source,,,10805700160500.0,10805700160503.0,160.00948680749408,-17.45288240648084,21.683147,20.795303,20.495972000000002,20.207521
DELJ104101-055804,0.4166666666666667,C,lens,3.072035906546486,0.40466480710720193,10677700140483.0,10677700140483.0,160.25506692627414,-5.968034941530418,18.588642,17.693626000000002,17.308144,17.0352
DELJ104101-055804,0.4166666666666667,C,source,,,10677700140483.0,10677700033921.0,160.25533553925575,-5.968845387075773,20.428857999999998,,,
DELJ104118-082955,0.3333333333333333,C,lens,1.6689481632490628,0.31182276972043627,10703300049406.0,10703300049406.0,160.327653280589,-8.49877393631958,20.42884,19.14058,18.73646,18.386742
DELJ104118-082955,0.3333333333333333,C,source,,,10703300049406.0,10703300002654.0,160.3276974362987,-8.498312401091141,20.882965,,,
DELJ104120-333847,0.4166666666666667,C,lens,3.9592034924241886,0.4755338925294799,10959300194634.0,10959300194634.0,160.33344511411525,-33.646457939803284,21.45502,19.815676,19.25638,18.967232
DELJ104120-333847,0.4166666666666667,C,source,,,10959300194634.0,10959300130700.0,160.33274879472216,-33.645523329558536,21.031435000000002,20.378044,20.330496,20.20597
DELJ104136-100805,0.4166666666666667,C,lens,2.470967744864643,0.3611597651478008,10728900088748.0,10728900088748.0,160.4002374238596,-10.134781671508575,20.110863000000002,18.88631,18.473236,17.645702
DELJ104136-100805,0.4166666666666667,C,source,,,10728900088748.0,10728900048517.0,160.4002381216675,-10.134095291923174,19.747626999999998,19.166512,19.031248,18.78014
DELJ104221-380452,0.4166666666666667,C,lens,3.0961094499035546,0.3630956967969682,10984900227548.0,10984900227548.0,160.58754607066714,-38.08112141782689,19.63874,18.988570000000003,18.822803,19.004599
DELJ104221-380452,0.4166666666666667,C,source,,,10984900227548.0,10984900056010.0,160.5871207554414,-38.081837647136105,21.182728,20.968472,20.390507,21.708195
DELJ104221-380452,0.4166666666666667,C,source,,,10984900227548.0,10984900067892.0,160.58870366996598,-38.08093808633666,21.375448000000002,20.986774,20.665106,20.36808
DELJ104224-034752,0.3333333333333333,C,lens,3.741153746928923,0.2634506165649389,10652100019526.0,10652100019526.0,160.60197865784824,-3.797953941125329,19.939401999999998,18.872770000000003,18.65142,18.443966
DELJ104224-034752,0.3333333333333333,C,source,,,10652100019526.0,10652100034673.0,160.60274081215357,-3.797243583092566,21.279186,,,20.494204
DELJ104224-034752,0.3333333333333333,C,source,,,10652100019526.0,10652100057210.0,160.6029555637614,-3.7975978253852247,21.665229999999998,,,
DELJ104300-063640,0.4166666666666667,C,lens,2.686450294780261,0.3762309289030469,10677700110049.0,10677700110049.0,160.75017295303775,-6.6111802060606815,21.609524,20.858670999999998,20.532701,20.569430999999998
DELJ104300-063640,0.4166666666666667,C,source,,,10677700110049.0,10677700110051.0,160.7505720696957,-6.610547999121138,21.641776999999998,20.51764,20.206776,19.874615
DELJ104337-404242,0.5,C,lens,3.6541408035308582,0.4504520064560613,11010500264049.0,11010500264049.0,160.90709283423712,-40.711917113944246,20.462398999999998,19.226035999999997,18.771027,18.380608
DELJ104337-404242,0.5,C,source,,,11010500264049.0,11010500029878.0,160.9084298719541,-40.711860754899504,22.24567,21.485184,,
DELJ104348-373022,0.5,C,lens,3.5817561024931655,0.5000985767226481,10984900072228.0,10984900072228.0,160.95383509163315,-37.506216064599705,19.673782,18.4328,17.9361,17.935364
DELJ104348-373022,0.5,C,source,,,10984900072228.0,10984900120473.0,160.95350095836406,-37.50729706067415,,20.669247,,
DELJ104348-373022,0.5,C,source,,,10984900072228.0,10984900016242.0,160.95494025430176,-37.50620071379617,20.951014999999998,,,
DELJ104409-074909,0.5,C,lens,1.357923001760049,0.2963428905627571,10703300138977.0,10703300138977.0,161.04076514299038,-7.819175371832316,19.203278,18.619423,18.313285999999998,18.217083
DELJ104409-074909,0.5,C,source,,,10703300138977.0,10703300008525.0,161.0411217736421,-7.819307467023393,20.129170000000002,,,
DELJ104554-190854,0.4166666666666667,C,lens,2.8142537685094227,0.8042828991007687,10818500164538.0,10818500164538.0,161.47697559409838,-19.148454070954813,20.590134,18.924011,18.634228,18.199354
DELJ104554-190854,0.4166666666666667,C,source,,,10818500164538.0,10818500038225.0,161.47591209355292,-19.148118422704684,20.547853,20.004011,19.924051000000002,19.542088
DELJ104554-190854,0.4166666666666667,C,source,,,10818500164538.0,10818500195764.0,161.47654336177186,-19.148819091067466,21.141445,20.24234,20.172073,20.408619
DELJ104554-190854,0.4166666666666667,C,source,,,10818500164538.0,10818500002851.0,161.4777285021531,-19.148651999840425,20.868256,,,
DELJ104620-191720,0.3333333333333333,C,lens,3.4587183639072583,0.43474922335559496,10818500142317.0,10818500142317.0,161.58388568307984,-19.289112825904297,20.705123999999998,19.38504,19.046782999999998,18.692857999999998
DELJ104620-191720,0.3333333333333333,C,source,,,10818500142317.0,nan,161.5843127,-19.2882407,,,,
DELJ104634-105148,0.4166666666666667,C,lens,1.5728513616039517,0.30678685443968107,nan,nan,161.643659,-10.8633551,,,,
DELJ104634-105148,0.4166666666666667,C,source,,,nan,nan,161.6437337,-10.8637858,,,,
DELJ104949-173606,0.3333333333333333,C,lens,1.8135888928547397,0.3976524670356113,10805800002616.0,10805800002616.0,162.45479813374357,-17.60181571471415,20.837936,20.242847,19.655952,19.414951000000002
DELJ104949-173606,0.3333333333333333,C,source,,,10805800002616.0,10805800011212.0,162.45427933664038,-17.601500318205733,23.089095999999998,,,21.28262
DELJ104949-173606,0.3333333333333333,C,source,,,10805800002616.0,10805800208370.0,162.45523969194437,-17.601826499073372,,21.133885999999997,,
DELJ105010-111238,0.3333333333333333,C,lens,2.677292845693089,0.2681356002553317,10729000002684.0,10729000002684.0,162.5424086262671,-11.210816143000784,21.403862,20.003298,19.635273,18.982958
DELJ105010-111238,0.3333333333333333,C,source,,,10729000002684.0,10729000002683.0,162.54175141820085,-11.211210695692628,21.558208,20.312035,20.243451999999998,20.22598
DELJ105010-111238,0.3333333333333333,C,source,,,10729000002684.0,10729000026713.0,162.54180538353162,-11.21039867271108,22.802992,,,
DELJ105010-111238,0.3333333333333333,C,source,,,10729000002684.0,10729000050666.0,162.54186642127513,-11.2113464717644,,20.874676,19.990053,20.961643
DELJ105150-343019,0.3333333333333333,C,lens,2.690802985518786,0.3765418530107485,10959400145879.0,10959400145879.0,162.96096792403026,-34.50542320416638,19.592133,18.082214,17.25235,16.889389
DELJ105150-343019,0.3333333333333333,C,source,,,10959400145879.0,10959400014188.0,162.96046220872563,-34.506043686565874,21.280414999999998,,,
DELJ105224-104638,0.4166666666666667,C,lens,2.577373268350598,0.3685214914276811,10729000135498.0,10729000135498.0,163.10259422195156,-10.777330228972914,19.657879,18.516320999999998,18.123676,17.790236
DELJ105224-104638,0.4166666666666667,C,source,,,10729000135498.0,nan,163.1032359,-10.7769908,,,,
DELJ105322-104026,0.5,C,lens,3.1606955075350824,0.42600101382396144,10729000038211.0,10729000038211.0,163.34439970064517,-10.673918797001676,20.688485999999997,19.611214,19.288252,19.00753
DELJ105322-104026,0.5,C,source,,,10729000038211.0,10729000023247.0,163.3437162412969,-10.674589437278344,22.775372,,21.645378,
DELJ105322-104026,0.5,C,source,,,10729000038211.0,10729000008427.0,163.3444193444422,-10.672980810737544,22.62452,,,
DELJ105322-104026,0.5,C,source,,,10729000038211.0,10729000008429.0,163.34483516613173,-10.673307010657341,22.67437,,,
DELJ105335-044854,0.4166666666666667,C,lens,3.9708304717084206,0.5323862108418943,10665000000189.0,10665000000189.0,163.39697950686252,-4.815041016651179,18.875803,17.95872,17.63511,17.438179
DELJ105335-044854,0.4166666666666667,C,source,,,10665000000189.0,nan,163.3956614,-4.8150546,,,,
DELJ105335-044854,0.4166666666666667,C,source,,,10665000000189.0,10665000027709.0,163.3973685710153,-4.814186787727877,20.473545,20.032475,,
DELJ105335-044854,0.4166666666666667,C,source,,,10665000000189.0,10665000045438.0,163.39746136082985,-4.815841535176787,20.196424,,,
DELJ105335-044854,0.4166666666666667,C,source,,,10665000000189.0,nan,163.3977432,-4.8142192,,,,
DELJ105335-044854,0.4166666666666667,C,source,,,10665000000189.0,10665000122914.0,163.39803979523208,-4.815074022583302,,,20.334099,
DELJ105335-044854,0.4166666666666667,C,source,,,10665000000189.0,10665000061698.0,163.39810398600602,-4.814764358967238,20.695683,,,
DELJ105335-044854,0.4166666666666667,C,source,,,10665000000189.0,nan,163.3981106,-4.8154664,,,,
DELJ105350-045725,0.5,C,lens,2.875284955232032,0.34833233468433317,10665000099383.0,10665000099383.0,163.46108653378718,-4.957027942021456,19.082716,17.997726,17.662254,17.459127
DELJ105350-045725,0.5,C,source,,,10665000099383.0,10665000046045.0,163.46035004645282,-4.956978837019406,20.58932,,,
DELJ105350-045725,0.5,C,source,,,10665000099383.0,10665000113142.0,163.46174955820698,-4.956474104831088,20.418875,,19.873747,
DELJ105418-235553,0.4166666666666667,C,lens,3.337484096546037,0.26368320949639995,10857000083355.0,10857000083355.0,163.57773866693933,-23.93161879491981,21.699196,20.164473,19.681060000000002,19.334549
DELJ105418-235553,0.4166666666666667,C,source,,,10857000083355.0,10857000159507.0,163.5784546370703,-23.930957346528782,22.749836,21.716347,21.189621,21.331394
DELJ105418-235553,0.4166666666666667,C,source,,,10857000083355.0,10857000141234.0,163.57872244905383,-23.93140755976215,23.23065,22.427406,,21.865157999999997
DELJ105426-113949,0.3333333333333333,C,lens,3.01962366901934,0.4007004255363578,10741800025032.0,10741800025032.0,163.6120260204695,-11.663874476293714,21.600237,20.292011,20.488895,19.376766
DELJ105426-113949,0.3333333333333333,C,source,,,10741800025032.0,10741800142812.0,163.61215152849334,-11.663044746989955,21.278893,20.697615,20.67514,20.723782999999997
DELJ105432-054609,0.3333333333333333,C,lens,3.0103957501714893,0.38722643249202376,10677800141961.0,10677800141961.0,163.63727665722743,-5.769217369552678,21.253067,19.72546,19.207838,18.76455
DELJ105432-054609,0.3333333333333333,C,source,,,10677800141961.0,10677800020745.0,163.63728910460082,-5.770132351037973,22.231081,22.03709,,
DELJ105432-054609,0.3333333333333333,C,source,,,10677800141961.0,10677800004326.0,163.63758933862502,-5.768526835154559,21.960735,,21.03515,
DELJ105601-222650,0.5,C,lens,2.417077090513397,0.30629601330677886,10844200013893.0,10844200013893.0,164.00448969275698,-22.447467575365227,21.28364,19.617485000000002,19.080643,18.547787
DELJ105601-222650,0.5,C,source,,,10844200013893.0,10844200042555.0,164.00381110454398,-22.447499559202384,22.131805,21.437813000000002,,
DELJ105601-222650,0.5,C,source,,,10844200013893.0,nan,164.0051754,-22.4471369,,,,
DELJ105703-090621,0.3333333333333333,C,lens,2.705472397102354,0.27611740838838583,10716200016835.0,10716200016835.0,164.26363557142975,-9.105971519039839,20.671152,19.43103,18.98455,18.687935
DELJ105703-090621,0.3333333333333333,C,source,,,10716200016835.0,10716200127444.0,164.26405162298119,-9.10657315449231,,21.092073000000003,21.007179999999998,
DELJ105703-090621,0.3333333333333333,C,source,,,10716200016835.0,10716200044028.0,164.2641989876911,-9.105432624004022,22.234589,21.504873,21.441383,
DELJ105718-354152,0.3333333333333333,C,lens,2.593610146349696,0.36965889129369106,10972200140319.0,10972200140319.0,164.32754103083823,-35.69800324385105,21.01918,20.522615,20.133446,19.999954000000002
DELJ105718-354152,0.3333333333333333,C,source,,,10972200140319.0,10972200093661.0,164.32692588298806,-35.697484130666396,21.660308999999998,21.110943,21.139679,
DELJ105834-123254,0.5,C,lens,2.484105525631001,0.2768522048578244,10741800038335.0,10741800038335.0,164.64269697102102,-12.548453255679119,20.036297,18.534836,18.153019,17.843231
DELJ105834-123254,0.5,C,source,,,10741800038335.0,10741800017743.0,164.64203205583013,-12.548604180122824,20.833015,,,
DELJ105834-123254,0.5,C,source,,,10741800038335.0,10741800000314.0,164.64297443181178,-12.54911358249943,20.703142,,,19.577469
DELJ105858-333943,0.3333333333333333,C,lens,2.2054802037061516,0.403907773229216,10946600142981.0,10946600142981.0,164.74535034517643,-33.66220581610182,21.712416,20.918762,19.35305,18.829313
DELJ105858-333943,0.3333333333333333,C,source,,,10946600142981.0,10946600074834.0,164.74471779949238,-33.662239804595345,21.60416,21.289827,20.878961999999998,20.616173
DELJ105858-333943,0.3333333333333333,C,source,,,10946600142981.0,10946600114653.0,164.74594969203716,-33.66269359045293,22.454462,21.650612,21.201345,20.930495999999998
DELJ105919-435636,0.5,C,lens,4.88197011037373,0.42229532934083464,11036000320808.0,11036000320808.0,164.832477087111,-43.94339294757523,18.392554999999998,17.255634,16.811207,16.655075
DELJ105919-435636,0.5,C,source,,,11036000320808.0,11036000144791.0,164.83131386636748,-43.94452411920341,19.462137,20.056411999999998,,
DELJ105919-435636,0.5,C,source,,,11036000320808.0,11036000224597.0,164.83244527172062,-43.94482627644885,19.241688,18.841632999999998,18.846532999999997,18.300423000000002
DELJ105919-435636,0.5,C,source,,,11036000320808.0,11036000144777.0,164.83387501085184,-43.94269070272308,18.991537,18.381687,,
DELJ105959-245054,0.5,C,lens,3.490555432323825,0.43728632754895697,10869800017539.0,10869800017539.0,164.99755193568282,-24.84856157822666,21.034536,19.557632,18.75691,18.463037
DELJ105959-245054,0.5,C,source,,,10869800017539.0,10869800017545.0,164.99707026765884,-24.8476960812926,21.765383,,,
DELJ110054-010006,0.3333333333333333,C,lens,3.083140816704738,0.40550848691033287,10626700021329.0,10626700021329.0,165.22671059313186,-1.0018882715020825,20.014067,18.888344,18.447353,18.235492999999998
DELJ110054-010006,0.3333333333333333,C,source,,,10626700021329.0,10626700028900.0,165.22585532530084,-1.0019352770000296,21.806010999999998,,,
DELJ110250-051413,0.4166666666666667,C,lens,1.9688306223081438,0.32885027017380225,10677900071557.0,10677900071557.0,165.70951702276741,-5.2371612849153735,18.98451,17.653107000000002,17.236128,17.004248
DELJ110250-051413,0.4166666666666667,C,source,,,10677900071557.0,10677900003176.0,165.70906937844222,-5.236844455652687,20.238438000000002,,,
DELJ110317-283324,0.3333333333333333,C,lens,3.440639327046513,0.6855347742902143,10908300184604.0,10908300184604.0,165.8211881262948,-28.55681273781509,21.267038,19.606792000000002,19.074795,18.918787
DELJ110317-283324,0.3333333333333333,C,source,,,10908300184604.0,10908300052566.0,165.82053227557728,-28.55779775660548,,22.972363,,
DELJ110317-283324,0.3333333333333333,C,source,,,10908300184604.0,10908300136299.0,165.8205713768285,-28.557176950795228,,,21.007019,
DELJ110317-283324,0.3333333333333333,C,source,,,10908300184604.0,10908300041996.0,165.82073337128818,-28.555797969390756,,21.662338000000002,,
DELJ110317-283324,0.3333333333333333,C,source,,,10908300184604.0,10908300059107.0,165.82138840986082,-28.555954424654516,23.093770000000003,20.896278,,
